ID,sex,condition,trials,phase,trial,type,correctChoice,choice1,choice2,choice3,choice4,response,mod,oldNoun,oldMod1,oldMod2,choiceType1,choiceType2,choiceType3,choiceType4,choice,binaryCorrect
1267,id_Mon Oct 09 2017 18:17:26 GMT+0200 (CEST),female,condition_AdjDem,testTrial36_outer_2_this ribbon_ribbon this_----_----_radio6_this_ribbon_true_true_NA_NA_NA_NA_NA,test,testTrial36,outer,2,this ribbon,ribbon this,----,----,radio6,ribbon,true,true,NA,NA,NA,NA,NA,2,1
1268,id_Mon Oct 09 2017 18:17:26 GMT+0200 (CEST),female,condition_AdjDem,testTrial37_inner-outer_2_horse these round_horse round these_these round horse_round these horse_radio6_round these_horse_true_true_true_N-Outer-Inner_N-Inner-Outer_Outer-Inner-N_Inner-Outer-N,test,testTrial37,inner-outer,2,horse these round,horse round these,these round horse,round these horse,radio6,horse,true,true,true,N-Outer-Inner,N-Inner-Outer,Outer-Inner-N,Inner-Outer-N,2,1
1269,id_Mon Oct 09 2017 18:17:26 GMT+0200 (CEST),female,condition_AdjDem,testTrial38_inner-outer_2_couch this furry_couch furry this_this furry couch_furry this couch_radio6_furry this_couch_true_false_true_N-Outer-Inner_N-Inner-Outer_Outer-Inner-N_Inner-Outer-N,test,testTrial38,inner-outer,2,couch this furry,couch furry this,this furry couch,furry this couch,radio6,couch,true,false,true,N-Outer-Inner,N-Inner-Outer,Outer-Inner-N,Inner-Outer-N,2,1
1270,id_Mon Oct 09 2017 18:17:26 GMT+0200 (CEST),female,condition_AdjDem,testTrial39_inner_1_bowl dirty_dirty bowl_----_----_radio5_dirty_bowl_true_true_NA_NA_NA_NA_NA,test,testTrial39,inner,1,bowl dirty,dirty bowl,----,----,radio5,bowl,true,true,NA,NA,NA,NA,NA,1,1
1271,id_Mon Oct 09 2017 18:17:26 GMT+0200 (CEST),female,condition_AdjDem,testTrial40_inner-outer_4_that broken chair_broken that chair_chair that broken_chair broken that_radio8_broken that_chair_true_true_true_Outer-Inner-N_Inner-Outer-N_N-Outer-Inner_N-Inner-Outer,test,testTrial40,inner-outer,4,that broken chair,broken that chair,chair that broken,chair broken that,radio8,chair,true,true,true,Outer-Inner-N,Inner-Outer-N,N-Outer-Inner,N-Inner-Outer,4,1
1272,id_Mon Oct 09 2017 18:17:26 GMT+0200 (CEST),female,condition_AdjDem,testTrial41_inner-outer_4_broken these cow_cow these broken_these broken cow_cow broken these_radio8_broken these_cow_false_true_true_Inner-Outer-N_N-Outer-Inner_Outer-Inner-N_N-Inner-Outer,test,testTrial41,inner-outer,4,broken these cow,cow these broken,these broken cow,cow broken these,radio8,cow,false,true,true,Inner-Outer-N,N-Outer-Inner,Outer-Inner-N,N-Inner-Outer,4,1
1273,id_Mon Oct 09 2017 18:17:26 GMT+0200 (CEST),female,condition_AdjDem,testTrial42_inner-outer_3_that blue lamp_blue that lamp_lamp blue that_lamp that blue_radio7_blue that_lamp_true_false_true_Outer-Inner-N_Inner-Outer-N_N-Inner-Outer_N-Outer-Inner,test,testTrial42,inner-outer,3,that blue lamp,blue that lamp,lamp blue that,lamp that blue,radio7,lamp,true,false,true,Outer-Inner-N,Inner-Outer-N,N-Inner-Outer,N-Outer-Inner,3,1
1274,id_Mon Oct 09 2017 18:17:26 GMT+0200 (CEST),female,condition_AdjDem,testTrial43_inner-outer_3_dirty these duck_duck these dirty_duck dirty these_these dirty duck_radio7_dirty these_duck_false_true_true_Inner-Outer-N_N-Outer-Inner_N-Inner-Outer_Outer-Inner-N,test,testTrial43,inner-outer,3,dirty these duck,duck these dirty,duck dirty these,these dirty duck,radio7,duck,false,true,true,Inner-Outer-N,N-Outer-Inner,N-Inner-Outer,Outer-Inner-N,3,1
1275,id_Mon Oct 09 2017 18:17:26 GMT+0200 (CEST),female,condition_AdjDem,testTrial44_inner-outer_3_blue this pear_this blue pear_pear blue this_pear this blue_radio7_blue this_pear_false_false_true_Inner-Outer-N_Outer-Inner-N_N-Inner-Outer_N-Outer-Inner,test,testTrial44,inner-outer,3,blue this pear,this blue pear,pear blue this,pear this blue,radio7,pear,false,false,true,Inner-Outer-N,Outer-Inner-N,N-Inner-Outer,N-Outer-Inner,3,1
1276,id_Mon Oct 09 2017 18:17:26 GMT+0200 (CEST),female,condition_AdjDem,testTrial45_outer_1_suitcase these_these suitcase_----_----_radio5_these_suitcase_true_true_NA_NA_NA_NA_NA,test,testTrial45,outer,1,suitcase these,these suitcase,----,----,radio5,suitcase,true,true,NA,NA,NA,NA,NA,1,1
1277,id_Mon Oct 09 2017 18:17:26 GMT+0200 (CEST),female,condition_AdjDem,testTrial46_inner-outer_2_dark this spatula_spatula dark this_this dark spatula_spatula this dark_radio6_dark this_spatula_true_true_true_Inner-Outer-N_N-Inner-Outer_Outer-Inner-N_N-Outer-Inner,test,testTrial46,inner-outer,2,dark this spatula,spatula dark this,this dark spatula,spatula this dark,radio6,spatula,true,true,true,Inner-Outer-N,N-Inner-Outer,Outer-Inner-N,N-Outer-Inner,2,1
1278,id_Mon Oct 09 2017 18:17:26 GMT+0200 (CEST),female,condition_AdjDem,testTrial47_inner_1_scarf red_red scarf_----_----_radio5_red_scarf_true_false_NA_NA_NA_NA_NA,test,testTrial47,inner,1,scarf red,red scarf,----,----,radio5,scarf,true,false,NA,NA,NA,NA,NA,1,1
1279,id_Mon Oct 09 2017 18:17:26 GMT+0200 (CEST),female,condition_AdjDem,testTrial48_inner-outer_4_cherry these purple_these purple cherry_purple these cherry_cherry purple these_radio8_purple these_cherry_false_false_true_N-Outer-Inner_Outer-Inner-N_Inner-Outer-N_N-Inner-Outer,test,testTrial48,inner-outer,4,cherry these purple,these purple cherry,purple these cherry,cherry purple these,radio8,cherry,false,false,true,N-Outer-Inner,Outer-Inner-N,Inner-Outer-N,N-Inner-Outer,4,1
1280,id_Mon Oct 09 2017 18:17:26 GMT+0200 (CEST),female,condition_AdjDem,testTrial49_inner-outer_4_red those pineapple_pineapple those red_those red pineapple_pineapple red those_radio8_red those_pineapple_false_false_true_Inner-Outer-N_N-Outer-Inner_Outer-Inner-N_N-Inner-Outer,test,testTrial49,inner-outer,4,red those pineapple,pineapple those red,those red pineapple,pineapple red those,radio8,pineapple,false,false,true,Inner-Outer-N,N-Outer-Inner,Outer-Inner-N,N-Inner-Outer,4,1
1311,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial0_inner_1_shoe ten_ten shoe_----_----_radio5_ten_shoe_false_false_NA_NA_NA_NA_NA,test,testTrial0,inner,1,shoe ten,ten shoe,----,----,radio5,shoe,false,false,NA,NA,NA,NA,NA,1,1
1312,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial1_inner-outer_3_ten these shirt_these ten shirt_shirt ten these_shirt these ten_radio8_ten these_shirt_true_false_true_Inner-Outer-N_Outer-Inner-N_N-Inner-Outer_N-Outer-Inner,test,testTrial1,inner-outer,3,ten these shirt,these ten shirt,shirt ten these,shirt these ten,radio8,shirt,true,false,true,Inner-Outer-N,Outer-Inner-N,N-Inner-Outer,N-Outer-Inner,4,0
1313,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial2_outer_2_these horse_horse these_----_----_radio6_these_horse_false_true_NA_NA_NA_NA_NA,test,testTrial2,outer,2,these horse,horse these,----,----,radio6,horse,false,true,NA,NA,NA,NA,NA,2,1
1314,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial3_inner-outer_1_pear three those_those three pear_three those pear_pear those three_radio8_three those_pear_true_true_true_N-Inner-Outer_Outer-Inner-N_Inner-Outer-N_N-Outer-Inner,test,testTrial3,inner-outer,1,pear three those,those three pear,three those pear,pear those three,radio8,pear,true,true,true,N-Inner-Outer,Outer-Inner-N,Inner-Outer-N,N-Outer-Inner,4,0
1315,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial4_inner-outer_3_cherry these seven_these seven cherry_cherry seven these_seven these cherry_radio5_seven these_cherry_true_false_true_N-Outer-Inner_Outer-Inner-N_N-Inner-Outer_Inner-Outer-N,test,testTrial4,inner-outer,3,cherry these seven,these seven cherry,cherry seven these,seven these cherry,radio5,cherry,true,false,true,N-Outer-Inner,Outer-Inner-N,N-Inner-Outer,Inner-Outer-N,1,0
1316,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial5_inner-outer_3_those eight chair_chair those eight_chair eight those_eight those chair_radio6_eight those_chair_true_true_true_Outer-Inner-N_N-Outer-Inner_N-Inner-Outer_Inner-Outer-N,test,testTrial5,inner-outer,3,those eight chair,chair those eight,chair eight those,eight those chair,radio6,chair,true,true,true,Outer-Inner-N,N-Outer-Inner,N-Inner-Outer,Inner-Outer-N,2,0
1317,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial6_outer_1_pig these_these pig_----_----_radio5_these_pig_true_true_NA_NA_NA_NA_NA,test,testTrial6,outer,1,pig these,these pig,----,----,radio5,pig,true,true,NA,NA,NA,NA,NA,1,1
1318,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial7_inner_1_handbag five_five handbag_----_----_radio5_five_handbag_false_false_NA_NA_NA_NA_NA,test,testTrial7,inner,1,handbag five,five handbag,----,----,radio5,handbag,false,false,NA,NA,NA,NA,NA,1,1
1319,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial8_inner-outer_3_nine those banana_those nine banana_banana nine those_banana those nine_radio8_nine those_banana_false_false_true_Inner-Outer-N_Outer-Inner-N_N-Inner-Outer_N-Outer-Inner,test,testTrial8,inner-outer,3,nine those banana,those nine banana,banana nine those,banana those nine,radio8,banana,false,false,true,Inner-Outer-N,Outer-Inner-N,N-Inner-Outer,N-Outer-Inner,4,0
1320,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial9_outer_2_those box_box those_----_----_radio6_those_box_true_true_NA_NA_NA_NA_NA,test,testTrial9,outer,2,those box,box those,----,----,radio6,box,true,true,NA,NA,NA,NA,NA,2,1
1321,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial10_inner-outer_3_nine these ribbon_ribbon these nine_ribbon nine these_these nine ribbon_radio6_nine these_ribbon_true_false_true_Inner-Outer-N_N-Outer-Inner_N-Inner-Outer_Outer-Inner-N,test,testTrial10,inner-outer,3,nine these ribbon,ribbon these nine,ribbon nine these,these nine ribbon,radio6,ribbon,true,false,true,Inner-Outer-N,N-Outer-Inner,N-Inner-Outer,Outer-Inner-N,2,0
1322,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial11_inner-outer_2_five these tray_tray five these_tray these five_these five tray_radio7_five these_tray_true_false_true_Inner-Outer-N_N-Inner-Outer_N-Outer-Inner_Outer-Inner-N,test,testTrial11,inner-outer,2,five these tray,tray five these,tray these five,these five tray,radio7,tray,true,false,true,Inner-Outer-N,N-Inner-Outer,N-Outer-Inner,Outer-Inner-N,3,0
1323,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial12_inner-outer_2_those six pig_pig six those_six those pig_pig those six_radio8_six those_pig_true_true_true_Outer-Inner-N_N-Inner-Outer_Inner-Outer-N_N-Outer-Inner,test,testTrial12,inner-outer,2,those six pig,pig six those,six those pig,pig those six,radio8,pig,true,true,true,Outer-Inner-N,N-Inner-Outer,Inner-Outer-N,N-Outer-Inner,4,0
1324,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial13_inner-outer_4_scarf those three_three those scarf_those three scarf_scarf three those_radio5_three those_scarf_false_true_true_N-Outer-Inner_Inner-Outer-N_Outer-Inner-N_N-Inner-Outer,test,testTrial13,inner-outer,4,scarf those three,three those scarf,those three scarf,scarf three those,radio5,scarf,false,true,true,N-Outer-Inner,Inner-Outer-N,Outer-Inner-N,N-Inner-Outer,1,0
1325,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial14_inner-outer_2_three these bowl_bowl three these_bowl these three_these three bowl_radio7_three these_bowl_false_true_true_Inner-Outer-N_N-Inner-Outer_N-Outer-Inner_Outer-Inner-N,test,testTrial14,inner-outer,2,three these bowl,bowl three these,bowl these three,these three bowl,radio7,bowl,false,true,true,Inner-Outer-N,N-Inner-Outer,N-Outer-Inner,Outer-Inner-N,3,0
1326,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial15_inner-outer_1_pineapple five those_pineapple those five_those five pineapple_five those pineapple_radio6_five those_pineapple_true_false_true_N-Inner-Outer_N-Outer-Inner_Outer-Inner-N_Inner-Outer-N,test,testTrial15,inner-outer,1,pineapple five those,pineapple those five,those five pineapple,five those pineapple,radio6,pineapple,true,false,true,N-Inner-Outer,N-Outer-Inner,Outer-Inner-N,Inner-Outer-N,2,0
1327,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial16_inner-outer_2_cow these two_cow two these_two these cow_these two cow_radio5_two these_cow_true_false_true_N-Outer-Inner_N-Inner-Outer_Inner-Outer-N_Outer-Inner-N,test,testTrial16,inner-outer,2,cow these two,cow two these,two these cow,these two cow,radio5,cow,true,false,true,N-Outer-Inner,N-Inner-Outer,Inner-Outer-N,Outer-Inner-N,1,0
1328,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial17_inner-outer_1_leaf four those_four those leaf_those four leaf_leaf those four_radio8_four those_leaf_true_true_true_N-Inner-Outer_Inner-Outer-N_Outer-Inner-N_N-Outer-Inner,test,testTrial17,inner-outer,1,leaf four those,four those leaf,those four leaf,leaf those four,radio8,leaf,true,true,true,N-Inner-Outer,Inner-Outer-N,Outer-Inner-N,N-Outer-Inner,4,0
1329,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial18_inner-outer_1_dart two those_dart those two_those two dart_two those dart_radio6_two those_dart_true_false_true_N-Inner-Outer_N-Outer-Inner_Outer-Inner-N_Inner-Outer-N,test,testTrial18,inner-outer,1,dart two those,dart those two,those two dart,two those dart,radio6,dart,true,false,true,N-Inner-Outer,N-Outer-Inner,Outer-Inner-N,Inner-Outer-N,2,0
1330,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial19_inner-outer_2_nine these duck_duck nine these_these nine duck_duck these nine_radio8_nine these_duck_true_false_true_Inner-Outer-N_N-Inner-Outer_Outer-Inner-N_N-Outer-Inner,test,testTrial19,inner-outer,2,nine these duck,duck nine these,these nine duck,duck these nine,radio8,duck,true,false,true,Inner-Outer-N,N-Inner-Outer,Outer-Inner-N,N-Outer-Inner,4,0
1331,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial20_inner_2_two tray_tray two_----_----_radio6_two_tray_true_false_NA_NA_NA_NA_NA,test,testTrial20,inner,2,two tray,tray two,----,----,radio6,tray,true,false,NA,NA,NA,NA,NA,2,1
1332,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial21_outer_2_these suitcase_suitcase these_----_----_radio6_these_suitcase_true_true_NA_NA_NA_NA_NA,test,testTrial21,outer,2,these suitcase,suitcase these,----,----,radio6,suitcase,true,true,NA,NA,NA,NA,NA,2,1
1333,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial22_outer_2_those leaf_leaf those_----_----_radio6_those_leaf_true_true_NA_NA_NA_NA_NA,test,testTrial22,outer,2,those leaf,leaf those,----,----,radio6,leaf,true,true,NA,NA,NA,NA,NA,2,1
1334,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial23_inner_2_seven banana_banana seven_----_----_radio6_seven_banana_false_false_NA_NA_NA_NA_NA,test,testTrial23,inner,2,seven banana,banana seven,----,----,radio6,banana,false,false,NA,NA,NA,NA,NA,2,1
1335,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial24_outer_1_hat those_those hat_----_----_radio5_those_hat_true_true_NA_NA_NA_NA_NA,test,testTrial24,outer,1,hat those,those hat,----,----,radio5,hat,true,true,NA,NA,NA,NA,NA,1,1
1336,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial25_inner-outer_2_four these spatula_spatula four these_these four spatula_spatula these four_radio8_four these_spatula_true_true_true_Inner-Outer-N_N-Inner-Outer_Outer-Inner-N_N-Outer-Inner,test,testTrial25,inner-outer,2,four these spatula,spatula four these,these four spatula,spatula these four,radio8,spatula,true,true,true,Inner-Outer-N,N-Inner-Outer,Outer-Inner-N,N-Outer-Inner,4,0
1337,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial26_inner-outer_3_lamp these ten_ten these lamp_lamp ten these_these ten lamp_radio5_ten these_lamp_false_false_true_N-Outer-Inner_Inner-Outer-N_N-Inner-Outer_Outer-Inner-N,test,testTrial26,inner-outer,3,lamp these ten,ten these lamp,lamp ten these,these ten lamp,radio5,lamp,false,false,true,N-Outer-Inner,Inner-Outer-N,N-Inner-Outer,Outer-Inner-N,1,0
1338,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial27_inner-outer_1_couch six these_these six couch_couch these six_six these couch_radio7_six these_couch_true_true_true_N-Inner-Outer_Outer-Inner-N_N-Outer-Inner_Inner-Outer-N,test,testTrial27,inner-outer,1,couch six these,these six couch,couch these six,six these couch,radio7,couch,true,true,true,N-Inner-Outer,Outer-Inner-N,N-Outer-Inner,Inner-Outer-N,3,0
1339,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial28_inner-outer_2_car those four_car four those_those four car_four those car_radio5_four those_car_true_true_true_N-Outer-Inner_N-Inner-Outer_Outer-Inner-N_Inner-Outer-N,test,testTrial28,inner-outer,2,car those four,car four those,those four car,four those car,radio5,car,true,true,true,N-Outer-Inner,N-Inner-Outer,Outer-Inner-N,Inner-Outer-N,1,0
1340,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial29_inner-outer_4_these four pitcher_four these pitcher_pitcher these four_pitcher four these_radio7_four these_pitcher_false_true_true_Outer-Inner-N_Inner-Outer-N_N-Outer-Inner_N-Inner-Outer,test,testTrial29,inner-outer,4,these four pitcher,four these pitcher,pitcher these four,pitcher four these,radio7,pitcher,false,true,true,Outer-Inner-N,Inner-Outer-N,N-Outer-Inner,N-Inner-Outer,3,0
1341,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial30_inner-outer_4_vase those seven_those seven vase_seven those vase_vase seven those_radio5_seven those_vase_true_false_true_N-Outer-Inner_Outer-Inner-N_Inner-Outer-N_N-Inner-Outer,test,testTrial30,inner-outer,4,vase those seven,those seven vase,seven those vase,vase seven those,radio5,vase,true,false,true,N-Outer-Inner,Outer-Inner-N,Inner-Outer-N,N-Inner-Outer,1,0
1342,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial31_inner-outer_1_shovel eight those_those eight shovel_shovel those eight_eight those shovel_radio7_eight those_shovel_false_true_true_N-Inner-Outer_Outer-Inner-N_N-Outer-Inner_Inner-Outer-N,test,testTrial31,inner-outer,1,shovel eight those,those eight shovel,shovel those eight,eight those shovel,radio7,shovel,false,true,true,N-Inner-Outer,Outer-Inner-N,N-Outer-Inner,Inner-Outer-N,3,0
1343,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial32_inner-outer_1_horse eight these_eight these horse_these eight horse_horse these eight_radio8_eight these_horse_false_true_true_N-Inner-Outer_Inner-Outer-N_Outer-Inner-N_N-Outer-Inner,test,testTrial32,inner-outer,1,horse eight these,eight these horse,these eight horse,horse these eight,radio8,horse,false,true,true,N-Inner-Outer,Inner-Outer-N,Outer-Inner-N,N-Outer-Inner,4,0
1344,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial33_inner_1_chair six_six chair_----_----_radio6_six_chair_true_true_NA_NA_NA_NA_NA,test,testTrial33,inner,1,chair six,six chair,----,----,radio6,chair,true,true,NA,NA,NA,NA,NA,2,0
1345,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial34_outer_2_those cow_cow those_----_----_radio6_those_cow_true_true_NA_NA_NA_NA_NA,test,testTrial34,outer,2,those cow,cow those,----,----,radio6,cow,true,true,NA,NA,NA,NA,NA,2,1
1346,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial35_inner-outer_4_those two shoe_two those shoe_shoe those two_shoe two those_radio7_two those_shoe_false_false_true_Outer-Inner-N_Inner-Outer-N_N-Outer-Inner_N-Inner-Outer,test,testTrial35,inner-outer,4,those two shoe,two those shoe,shoe those two,shoe two those,radio7,shoe,false,false,true,Outer-Inner-N,Inner-Outer-N,N-Outer-Inner,N-Inner-Outer,3,0
1347,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial36_outer_2_those pillow_pillow those_----_----_radio6_those_pillow_true_true_NA_NA_NA_NA_NA,test,testTrial36,outer,2,those pillow,pillow those,----,----,radio6,pillow,true,true,NA,NA,NA,NA,NA,2,1
1348,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial37_inner_2_two lamp_lamp two_----_----_radio6_two_lamp_false_false_NA_NA_NA_NA_NA,test,testTrial37,inner,2,two lamp,lamp two,----,----,radio6,lamp,false,false,NA,NA,NA,NA,NA,2,1
1349,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial38_inner-outer_2_handbag those six_handbag six those_six those handbag_those six handbag_radio5_six those_handbag_false_true_true_N-Outer-Inner_N-Inner-Outer_Inner-Outer-N_Outer-Inner-N,test,testTrial38,inner-outer,2,handbag those six,handbag six those,six those handbag,those six handbag,radio5,handbag,false,true,true,N-Outer-Inner,N-Inner-Outer,Inner-Outer-N,Outer-Inner-N,1,0
1350,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial39_inner-outer_3_these five hat_hat these five_hat five these_five these hat_radio6_five these_hat_true_false_true_Outer-Inner-N_N-Outer-Inner_N-Inner-Outer_Inner-Outer-N,test,testTrial39,inner-outer,3,these five hat,hat these five,hat five these,five these hat,radio6,hat,true,false,true,Outer-Inner-N,N-Outer-Inner,N-Inner-Outer,Inner-Outer-N,2,0
1351,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial40_inner-outer_4_suitcase those ten_ten those suitcase_those ten suitcase_suitcase ten those_radio5_ten those_suitcase_true_false_true_N-Outer-Inner_Inner-Outer-N_Outer-Inner-N_N-Inner-Outer,test,testTrial40,inner-outer,4,suitcase those ten,ten those suitcase,those ten suitcase,suitcase ten those,radio5,suitcase,true,false,true,N-Outer-Inner,Inner-Outer-N,Outer-Inner-N,N-Inner-Outer,1,0
1352,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial41_inner-outer_1_box nine those_nine those box_box those nine_those nine box_radio7_nine those_box_true_false_true_N-Inner-Outer_Inner-Outer-N_N-Outer-Inner_Outer-Inner-N,test,testTrial41,inner-outer,1,box nine those,nine those box,box those nine,those nine box,radio7,box,true,false,true,N-Inner-Outer,Inner-Outer-N,N-Outer-Inner,Outer-Inner-N,3,0
1353,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial42_inner_1_pitcher four_four pitcher_----_----_radio5_four_pitcher_false_true_NA_NA_NA_NA_NA,test,testTrial42,inner,1,pitcher four,four pitcher,----,----,radio5,pitcher,false,true,NA,NA,NA,NA,NA,1,1
1354,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial43_outer_1_shirt these_these shirt_----_----_radio5_these_shirt_true_true_NA_NA_NA_NA_NA,test,testTrial43,outer,1,shirt these,these shirt,----,----,radio5,shirt,true,true,NA,NA,NA,NA,NA,1,1
1355,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial44_outer_1_key these_these key_----_----_radio5_these_key_false_true_NA_NA_NA_NA_NA,test,testTrial44,outer,1,key these,these key,----,----,radio5,key,false,true,NA,NA,NA,NA,NA,1,1
1356,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial45_inner_1_cherry three_three cherry_----_----_radio5_three_cherry_true_true_NA_NA_NA_NA_NA,test,testTrial45,inner,1,cherry three,three cherry,----,----,radio5,cherry,true,true,NA,NA,NA,NA,NA,1,1
1357,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial46_inner-outer_2_key those ten_key ten those_ten those key_those ten key_radio5_ten those_key_false_false_true_N-Outer-Inner_N-Inner-Outer_Inner-Outer-N_Outer-Inner-N,test,testTrial46,inner-outer,2,key those ten,key ten those,ten those key,those ten key,radio5,key,false,false,true,N-Outer-Inner,N-Inner-Outer,Inner-Outer-N,Outer-Inner-N,1,0
1358,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial47_inner_1_scarf eight_eight scarf_----_----_radio5_eight_scarf_false_true_NA_NA_NA_NA_NA,test,testTrial47,inner,1,scarf eight,eight scarf,----,----,radio5,scarf,false,true,NA,NA,NA,NA,NA,1,1
1359,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial48_inner-outer_1_pillow three these_three these pillow_pillow these three_these three pillow_radio7_three these_pillow_true_true_true_N-Inner-Outer_Inner-Outer-N_N-Outer-Inner_Outer-Inner-N,test,testTrial48,inner-outer,1,pillow three these,three these pillow,pillow these three,these three pillow,radio7,pillow,true,true,true,N-Inner-Outer,Inner-Outer-N,N-Outer-Inner,Outer-Inner-N,3,0
1360,id_Mon Oct 16 2017 19:04:10 GMT+0200 (CEST),male,condition_NumDem,testTrial49_inner_2_nine vase_vase nine_----_----_radio5_nine_vase_true_false_NA_NA_NA_NA_NA,test,testTrial49,inner,2,nine vase,vase nine,----,----,radio5,vase,true,false,NA,NA,NA,NA,NA,1,0
1391,id_Mon Oct 16 2017 19:17:06 GMT+0200 (CEST),male,condition_AdjDem,testTrial0_inner_2_red banana_banana red_----_----_radio6_red_banana_false_false_NA_NA_NA_NA_NA,test,testTrial0,inner,2,red banana,banana red,----,----,radio6,banana,false,false,NA,NA,NA,NA,NA,2,1
1392,id_Mon Oct 16 2017 19:17:06 GMT+0200 (CEST),male,condition_AdjDem,testTrial1_inner-outer_4_cherry these purple_these purple cherry_purple these cherry_cherry purple these_radio8_purple these_cherry_false_false_true_N-Outer-Inner_Outer-Inner-N_Inner-Outer-N_N-Inner-Outer,test,testTrial1,inner-outer,4,cherry these purple,these purple cherry,purple these cherry,cherry purple these,radio8,cherry,false,false,true,N-Outer-Inner,Outer-Inner-N,Inner-Outer-N,N-Inner-Outer,4,1
