ID,sex,condition,trials,phase,trial,type,correctChoice,choice1,choice2,choice3,choice4,response,mod,oldNoun,oldMod1,oldMod2,choiceType1,choiceType2,choiceType3,choiceType4,choice,binaryCorrect
1271,id_Mon Jul 10 2017 15:38:08 GMT+0700 (SE Asia Standard Time),female,condition_NumDem,testTrial40_inner-outer_4_shovel ten that_shovel that ten_ten that shovel_that ten shovel_radio8_ten that_shovel_false_false_true_N-Inner-Outer_N-Outer-Inner_Inner-Outer-N_Outer-Inner-N,test,testTrial40,inner-outer,4,shovel ten that,shovel that ten,ten that shovel,that ten shovel,radio8,shovel,false,false,true,N-Inner-Outer,N-Outer-Inner,Inner-Outer-N,Outer-Inner-N,4,1
1272,id_Mon Jul 10 2017 15:38:08 GMT+0700 (SE Asia Standard Time),female,condition_NumDem,testTrial41_outer_1_this pitcher_pitcher this_----_----_radio5_this_pitcher_true_true_NA_NA_NA_NA_NA,test,testTrial41,outer,1,this pitcher,pitcher this,----,----,radio5,pitcher,true,true,NA,NA,NA,NA,NA,1,1
1273,id_Mon Jul 10 2017 15:38:08 GMT+0700 (SE Asia Standard Time),female,condition_NumDem,testTrial42_inner-outer_2_duck that two_that two duck_duck two that_two that duck_radio6_two that_duck_true_true_true_N-Outer-Inner_Outer-Inner-N_N-Inner-Outer_Inner-Outer-N,test,testTrial42,inner-outer,2,duck that two,that two duck,duck two that,two that duck,radio6,duck,true,true,true,N-Outer-Inner,Outer-Inner-N,N-Inner-Outer,Inner-Outer-N,2,1
1274,id_Mon Jul 10 2017 15:38:08 GMT+0700 (SE Asia Standard Time),female,condition_NumDem,testTrial43_inner-outer_4_shoe this three_three this shoe_shoe three this_this three shoe_radio8_three this_shoe_true_true_true_N-Outer-Inner_Inner-Outer-N_N-Inner-Outer_Outer-Inner-N,test,testTrial43,inner-outer,4,shoe this three,three this shoe,shoe three this,this three shoe,radio8,shoe,true,true,true,N-Outer-Inner,Inner-Outer-N,N-Inner-Outer,Outer-Inner-N,4,1
1275,id_Mon Jul 10 2017 15:38:08 GMT+0700 (SE Asia Standard Time),female,condition_NumDem,testTrial44_inner-outer_3_car seven that_car that seven_that seven car_seven that car_radio7_seven that_car_false_false_true_N-Inner-Outer_N-Outer-Inner_Outer-Inner-N_Inner-Outer-N,test,testTrial44,inner-outer,3,car seven that,car that seven,that seven car,seven that car,radio7,car,false,false,true,N-Inner-Outer,N-Outer-Inner,Outer-Inner-N,Inner-Outer-N,3,1
1276,id_Mon Jul 10 2017 15:38:08 GMT+0700 (SE Asia Standard Time),female,condition_NumDem,testTrial45_inner_1_six shoe_shoe six_----_----_radio5_six_shoe_true_false_NA_NA_NA_NA_NA,test,testTrial45,inner,1,six shoe,shoe six,----,----,radio5,shoe,true,false,NA,NA,NA,NA,NA,1,1
1277,id_Mon Jul 10 2017 15:38:08 GMT+0700 (SE Asia Standard Time),female,condition_NumDem,testTrial46_outer_1_that leaf_leaf that_----_----_radio5_that_leaf_true_true_NA_NA_NA_NA_NA,test,testTrial46,outer,1,that leaf,leaf that,----,----,radio5,leaf,true,true,NA,NA,NA,NA,NA,1,1
1278,id_Mon Jul 10 2017 15:38:08 GMT+0700 (SE Asia Standard Time),female,condition_NumDem,testTrial47_inner_2_pillow five_five pillow_----_----_radio6_five_pillow_false_true_NA_NA_NA_NA_NA,test,testTrial47,inner,2,pillow five,five pillow,----,----,radio6,pillow,false,true,NA,NA,NA,NA,NA,2,1
1279,id_Mon Jul 10 2017 15:38:08 GMT+0700 (SE Asia Standard Time),female,condition_NumDem,testTrial48_inner-outer_1_this nine handbag_handbag this nine_nine this handbag_handbag nine this_radio5_nine this_handbag_true_true_true_Outer-Inner-N_N-Outer-Inner_Inner-Outer-N_N-Inner-Outer,test,testTrial48,inner-outer,1,this nine handbag,handbag this nine,nine this handbag,handbag nine this,radio5,handbag,true,true,true,Outer-Inner-N,N-Outer-Inner,Inner-Outer-N,N-Inner-Outer,1,1
1280,id_Mon Jul 10 2017 15:38:08 GMT+0700 (SE Asia Standard Time),female,condition_NumDem,testTrial49_inner-outer_3_six that card_card that six_that six card_card six that_radio7_six that_card_true_false_true_Inner-Outer-N_N-Outer-Inner_Outer-Inner-N_N-Inner-Outer,test,testTrial49,inner-outer,3,six that card,card that six,that six card,card six that,radio7,card,true,false,true,Inner-Outer-N,N-Outer-Inner,Outer-Inner-N,N-Inner-Outer,3,1
1311,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial0_outer_2_pear that_that pear_----_----_radio6_that_pear_true_true_NA_NA_NA_NA_NA,test,testTrial0,outer,2,pear that,that pear,----,----,radio6,pear,true,true,NA,NA,NA,NA,NA,2,1
1312,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial1_inner-outer_3_nine that banana_banana nine that_that nine banana_banana that nine_radio7_nine that_banana_true_false_true_Inner-Outer-N_N-Inner-Outer_Outer-Inner-N_N-Outer-Inner,test,testTrial1,inner-outer,3,nine that banana,banana nine that,that nine banana,banana that nine,radio7,banana,true,false,true,Inner-Outer-N,N-Inner-Outer,Outer-Inner-N,N-Outer-Inner,3,1
1313,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial2_inner_1_three pig_pig three_----_----_radio5_three_pig_false_true_NA_NA_NA_NA_NA,test,testTrial2,inner,1,three pig,pig three,----,----,radio5,pig,false,true,NA,NA,NA,NA,NA,1,1
1314,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial3_outer_2_cow this_this cow_----_----_radio6_this_cow_false_true_NA_NA_NA_NA_NA,test,testTrial3,outer,2,cow this,this cow,----,----,radio6,cow,false,true,NA,NA,NA,NA,NA,2,1
1315,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial4_outer_1_this chair_chair this_----_----_radio5_this_chair_true_true_NA_NA_NA_NA_NA,test,testTrial4,outer,1,this chair,chair this,----,----,radio5,chair,true,true,NA,NA,NA,NA,NA,1,1
1316,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial5_inner-outer_4_arrow that six_arrow six that_six that arrow_that six arrow_radio8_six that_arrow_true_true_true_N-Outer-Inner_N-Inner-Outer_Inner-Outer-N_Outer-Inner-N,test,testTrial5,inner-outer,4,arrow that six,arrow six that,six that arrow,that six arrow,radio8,arrow,true,true,true,N-Outer-Inner,N-Inner-Outer,Inner-Outer-N,Outer-Inner-N,4,1
1317,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial6_inner-outer_4_nine this duck_duck nine this_duck this nine_this nine duck_radio8_nine this_duck_true_false_true_Inner-Outer-N_N-Inner-Outer_N-Outer-Inner_Outer-Inner-N,test,testTrial6,inner-outer,4,nine this duck,duck nine this,duck this nine,this nine duck,radio8,duck,true,false,true,Inner-Outer-N,N-Inner-Outer,N-Outer-Inner,Outer-Inner-N,4,1
1318,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial7_inner-outer_1_that five shirt_shirt five that_shirt that five_five that shirt_radio5_five that_shirt_true_false_true_Outer-Inner-N_N-Inner-Outer_N-Outer-Inner_Inner-Outer-N,test,testTrial7,inner-outer,1,that five shirt,shirt five that,shirt that five,five that shirt,radio5,shirt,true,false,true,Outer-Inner-N,N-Inner-Outer,N-Outer-Inner,Inner-Outer-N,1,1
1319,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial8_inner-outer_4_ribbon nine that_nine that ribbon_ribbon that nine_that nine ribbon_radio8_nine that_ribbon_true_false_true_N-Inner-Outer_Inner-Outer-N_N-Outer-Inner_Outer-Inner-N,test,testTrial8,inner-outer,4,ribbon nine that,nine that ribbon,ribbon that nine,that nine ribbon,radio8,ribbon,true,false,true,N-Inner-Outer,Inner-Outer-N,N-Outer-Inner,Outer-Inner-N,4,1
1320,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial9_inner-outer_3_leaf eight this_leaf this eight_this eight leaf_eight this leaf_radio7_eight this_leaf_true_false_true_N-Inner-Outer_N-Outer-Inner_Outer-Inner-N_Inner-Outer-N,test,testTrial9,inner-outer,3,leaf eight this,leaf this eight,this eight leaf,eight this leaf,radio7,leaf,true,false,true,N-Inner-Outer,N-Outer-Inner,Outer-Inner-N,Inner-Outer-N,3,1
1321,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial10_inner_2_hat one_one hat_----_----_radio6_one_hat_true_false_NA_NA_NA_NA_NA,test,testTrial10,inner,2,hat one,one hat,----,----,radio6,hat,true,false,NA,NA,NA,NA,NA,2,1
1322,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial11_outer_1_this table_table this_----_----_radio5_this_table_false_true_NA_NA_NA_NA_NA,test,testTrial11,outer,1,this table,table this,----,----,radio5,table,false,true,NA,NA,NA,NA,NA,1,1
1323,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial12_outer_1_this shoe_shoe this_----_----_radio5_this_shoe_true_true_NA_NA_NA_NA_NA,test,testTrial12,outer,1,this shoe,shoe this,----,----,radio5,shoe,true,true,NA,NA,NA,NA,NA,1,1
1324,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial13_inner_2_pitcher seven_seven pitcher_----_----_radio6_seven_pitcher_true_true_NA_NA_NA_NA_NA,test,testTrial13,inner,2,pitcher seven,seven pitcher,----,----,radio6,pitcher,true,true,NA,NA,NA,NA,NA,2,1
1325,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial14_inner-outer_2_six that pear_that six pear_pear six that_pear that six_radio6_six that_pear_true_true_true_Inner-Outer-N_Outer-Inner-N_N-Inner-Outer_N-Outer-Inner,test,testTrial14,inner-outer,2,six that pear,that six pear,pear six that,pear that six,radio6,pear,true,true,true,Inner-Outer-N,Outer-Inner-N,N-Inner-Outer,N-Outer-Inner,2,1
1326,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial15_inner-outer_2_five that handbag_that five handbag_handbag that five_handbag five that_radio6_five that_handbag_true_false_true_Inner-Outer-N_Outer-Inner-N_N-Outer-Inner_N-Inner-Outer,test,testTrial15,inner-outer,2,five that handbag,that five handbag,handbag that five,handbag five that,radio6,handbag,true,false,true,Inner-Outer-N,Outer-Inner-N,N-Outer-Inner,N-Inner-Outer,2,1
1327,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial16_inner-outer_1_this nine lamp_lamp this nine_nine this lamp_lamp nine this_radio5_nine this_lamp_true_false_true_Outer-Inner-N_N-Outer-Inner_Inner-Outer-N_N-Inner-Outer,test,testTrial16,inner-outer,1,this nine lamp,lamp this nine,nine this lamp,lamp nine this,radio5,lamp,true,false,true,Outer-Inner-N,N-Outer-Inner,Inner-Outer-N,N-Inner-Outer,1,1
1328,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial17_inner_2_lamp four_four lamp_----_----_radio6_four_lamp_true_true_NA_NA_NA_NA_NA,test,testTrial17,inner,2,lamp four,four lamp,----,----,radio6,lamp,true,true,NA,NA,NA,NA,NA,2,1
1329,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial18_inner-outer_3_pig four that_four that pig_that four pig_pig that four_radio7_four that_pig_false_true_true_N-Inner-Outer_Inner-Outer-N_Outer-Inner-N_N-Outer-Inner,test,testTrial18,inner-outer,3,pig four that,four that pig,that four pig,pig that four,radio7,pig,false,true,true,N-Inner-Outer,Inner-Outer-N,Outer-Inner-N,N-Outer-Inner,3,1
1330,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial19_inner_2_ribbon six_six ribbon_----_----_radio6_six_ribbon_true_true_NA_NA_NA_NA_NA,test,testTrial19,inner,2,ribbon six,six ribbon,----,----,radio6,ribbon,true,true,NA,NA,NA,NA,NA,2,1
1331,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial20_inner-outer_3_shovel this seven_shovel seven this_this seven shovel_seven this shovel_radio7_seven this_shovel_true_true_true_N-Outer-Inner_N-Inner-Outer_Outer-Inner-N_Inner-Outer-N,test,testTrial20,inner-outer,3,shovel this seven,shovel seven this,this seven shovel,seven this shovel,radio7,shovel,true,true,true,N-Outer-Inner,N-Inner-Outer,Outer-Inner-N,Inner-Outer-N,3,1
1332,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial21_inner-outer_1_that ten key_key ten that_key that ten_ten that key_radio5_ten that_key_true_false_true_Outer-Inner-N_N-Inner-Outer_N-Outer-Inner_Inner-Outer-N,test,testTrial21,inner-outer,1,that ten key,key ten that,key that ten,ten that key,radio5,key,true,false,true,Outer-Inner-N,N-Inner-Outer,N-Outer-Inner,Inner-Outer-N,1,1
1333,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial22_inner-outer_3_cow this two_two this cow_this two cow_cow two this_radio7_two this_cow_false_true_true_N-Outer-Inner_Inner-Outer-N_Outer-Inner-N_N-Inner-Outer,test,testTrial22,inner-outer,3,cow this two,two this cow,this two cow,cow two this,radio7,cow,false,true,true,N-Outer-Inner,Inner-Outer-N,Outer-Inner-N,N-Inner-Outer,3,1
1334,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial23_inner-outer_1_this one pitcher_pitcher one this_one this pitcher_pitcher this one_radio8_one this_pitcher_true_false_true_Outer-Inner-N_N-Inner-Outer_Inner-Outer-N_N-Outer-Inner,test,testTrial23,inner-outer,1,this one pitcher,pitcher one this,one this pitcher,pitcher this one,radio8,pitcher,true,false,true,Outer-Inner-N,N-Inner-Outer,Inner-Outer-N,N-Outer-Inner,4,0
1335,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial24_inner-outer_2_shoe four this_this four shoe_four this shoe_shoe this four_radio6_four this_shoe_true_true_true_N-Inner-Outer_Outer-Inner-N_Inner-Outer-N_N-Outer-Inner,test,testTrial24,inner-outer,2,shoe four this,this four shoe,four this shoe,shoe this four,radio6,shoe,true,true,true,N-Inner-Outer,Outer-Inner-N,Inner-Outer-N,N-Outer-Inner,2,1
1336,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial25_outer_1_that suitcase_suitcase that_----_----_radio5_that_suitcase_false_true_NA_NA_NA_NA_NA,test,testTrial25,outer,1,that suitcase,suitcase that,----,----,radio5,suitcase,false,true,NA,NA,NA,NA,NA,1,1
1337,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial26_inner-outer_3_tie eight this_eight this tie_this eight tie_tie this eight_radio7_eight this_tie_false_false_true_N-Inner-Outer_Inner-Outer-N_Outer-Inner-N_N-Outer-Inner,test,testTrial26,inner-outer,3,tie eight this,eight this tie,this eight tie,tie this eight,radio7,tie,false,false,true,N-Inner-Outer,Inner-Outer-N,Outer-Inner-N,N-Outer-Inner,3,1
1338,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial27_outer_2_leaf that_that leaf_----_----_radio6_that_leaf_true_true_NA_NA_NA_NA_NA,test,testTrial27,outer,2,leaf that,that leaf,----,----,radio6,leaf,true,true,NA,NA,NA,NA,NA,2,1
1339,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial28_inner-outer_3_three this car_car three this_this three car_car this three_radio7_three this_car_true_true_true_Inner-Outer-N_N-Inner-Outer_Outer-Inner-N_N-Outer-Inner,test,testTrial28,inner-outer,3,three this car,car three this,this three car,car this three,radio7,car,true,true,true,Inner-Outer-N,N-Inner-Outer,Outer-Inner-N,N-Outer-Inner,3,1
1340,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial29_inner-outer_1_that three plate_plate that three_plate three that_three that plate_radio5_three that_plate_false_true_true_Outer-Inner-N_N-Outer-Inner_N-Inner-Outer_Inner-Outer-N,test,testTrial29,inner-outer,1,that three plate,plate that three,plate three that,three that plate,radio5,plate,false,true,true,Outer-Inner-N,N-Outer-Inner,N-Inner-Outer,Inner-Outer-N,1,1
1341,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial30_inner-outer_3_card that eight_eight that card_that eight card_card eight that_radio7_eight that_card_true_false_true_N-Outer-Inner_Inner-Outer-N_Outer-Inner-N_N-Inner-Outer,test,testTrial30,inner-outer,3,card that eight,eight that card,that eight card,card eight that,radio7,card,true,false,true,N-Outer-Inner,Inner-Outer-N,Outer-Inner-N,N-Inner-Outer,3,1
1342,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial31_inner-outer_3_table that seven_seven that table_that seven table_table seven that_radio7_seven that_table_false_true_true_N-Outer-Inner_Inner-Outer-N_Outer-Inner-N_N-Inner-Outer,test,testTrial31,inner-outer,3,table that seven,seven that table,that seven table,table seven that,radio7,table,false,true,true,N-Outer-Inner,Inner-Outer-N,Outer-Inner-N,N-Inner-Outer,3,1
1343,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial32_inner_1_five cherry_cherry five_----_----_radio5_five_cherry_false_false_NA_NA_NA_NA_NA,test,testTrial32,inner,1,five cherry,cherry five,----,----,radio5,cherry,false,false,NA,NA,NA,NA,NA,1,1
1344,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial33_inner_1_two card_card two_----_----_radio5_two_card_true_true_NA_NA_NA_NA_NA,test,testTrial33,inner,1,two card,card two,----,----,radio5,card,true,true,NA,NA,NA,NA,NA,1,1
1345,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial34_inner-outer_1_this six cherry_cherry this six_cherry six this_six this cherry_radio5_six this_cherry_false_true_true_Outer-Inner-N_N-Outer-Inner_N-Inner-Outer_Inner-Outer-N,test,testTrial34,inner-outer,1,this six cherry,cherry this six,cherry six this,six this cherry,radio5,cherry,false,true,true,Outer-Inner-N,N-Outer-Inner,N-Inner-Outer,Inner-Outer-N,1,1
1346,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial35_inner-outer_2_book that three_that three book_book three that_three that book_radio6_three that_book_true_true_true_N-Outer-Inner_Outer-Inner-N_N-Inner-Outer_Inner-Outer-N,test,testTrial35,inner-outer,2,book that three,that three book,book three that,three that book,radio6,book,true,true,true,N-Outer-Inner,Outer-Inner-N,N-Inner-Outer,Inner-Outer-N,2,1
1347,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial36_inner-outer_3_bottle this five_bottle five this_this five bottle_five this bottle_radio7_five this_bottle_false_false_true_N-Outer-Inner_N-Inner-Outer_Outer-Inner-N_Inner-Outer-N,test,testTrial36,inner-outer,3,bottle this five,bottle five this,this five bottle,five this bottle,radio7,bottle,false,false,true,N-Outer-Inner,N-Inner-Outer,Outer-Inner-N,Inner-Outer-N,3,1
1348,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial37_inner_1_ten pineapple_pineapple ten_----_----_radio5_ten_pineapple_true_false_NA_NA_NA_NA_NA,test,testTrial37,inner,1,ten pineapple,pineapple ten,----,----,radio5,pineapple,true,false,NA,NA,NA,NA,NA,1,1
1349,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial38_outer_2_shovel that_that shovel_----_----_radio6_that_shovel_true_true_NA_NA_NA_NA_NA,test,testTrial38,outer,2,shovel that,that shovel,----,----,radio6,shovel,true,true,NA,NA,NA,NA,NA,2,1
1350,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial39_inner-outer_2_four this suitcase_this four suitcase_suitcase four this_suitcase this four_radio6_four this_suitcase_false_true_true_Inner-Outer-N_Outer-Inner-N_N-Inner-Outer_N-Outer-Inner,test,testTrial39,inner-outer,2,four this suitcase,this four suitcase,suitcase four this,suitcase this four,radio6,suitcase,false,true,true,Inner-Outer-N,Outer-Inner-N,N-Inner-Outer,N-Outer-Inner,2,1
1351,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial40_outer_2_arrow that_that arrow_----_----_radio6_that_arrow_true_true_NA_NA_NA_NA_NA,test,testTrial40,outer,2,arrow that,that arrow,----,----,radio6,arrow,true,true,NA,NA,NA,NA,NA,2,1
1352,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial41_inner-outer_4_hat eight that_eight that hat_hat that eight_that eight hat_radio5_eight that_hat_true_false_true_N-Inner-Outer_Inner-Outer-N_N-Outer-Inner_Outer-Inner-N,test,testTrial41,inner-outer,4,hat eight that,eight that hat,hat that eight,that eight hat,radio5,hat,true,false,true,N-Inner-Outer,Inner-Outer-N,N-Outer-Inner,Outer-Inner-N,1,0
1353,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial42_inner_2_horse nine_nine horse_----_----_radio6_nine_horse_false_false_NA_NA_NA_NA_NA,test,testTrial42,inner,2,horse nine,nine horse,----,----,radio6,horse,false,false,NA,NA,NA,NA,NA,2,1
1354,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial43_inner-outer_4_horse this seven_seven this horse_horse seven this_this seven horse_radio8_seven this_horse_false_true_true_N-Outer-Inner_Inner-Outer-N_N-Inner-Outer_Outer-Inner-N,test,testTrial43,inner-outer,4,horse this seven,seven this horse,horse seven this,this seven horse,radio8,horse,false,true,true,N-Outer-Inner,Inner-Outer-N,N-Inner-Outer,Outer-Inner-N,4,1
1355,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial44_inner-outer_1_that seven pineapple_pineapple seven that_pineapple that seven_seven that pineapple_radio5_seven that_pineapple_true_true_true_Outer-Inner-N_N-Inner-Outer_N-Outer-Inner_Inner-Outer-N,test,testTrial44,inner-outer,1,that seven pineapple,pineapple seven that,pineapple that seven,seven that pineapple,radio5,pineapple,true,true,true,Outer-Inner-N,N-Inner-Outer,N-Outer-Inner,Inner-Outer-N,1,1
1356,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial45_inner-outer_2_chair this three_this three chair_three this chair_chair three this_radio6_three this_chair_true_true_true_N-Outer-Inner_Outer-Inner-N_Inner-Outer-N_N-Inner-Outer,test,testTrial45,inner-outer,2,chair this three,this three chair,three this chair,chair three this,radio6,chair,true,true,true,N-Outer-Inner,Outer-Inner-N,Inner-Outer-N,N-Inner-Outer,2,1
1357,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial46_outer_1_this duck_duck this_----_----_radio5_this_duck_true_true_NA_NA_NA_NA_NA,test,testTrial46,outer,1,this duck,duck this,----,----,radio5,duck,true,true,NA,NA,NA,NA,NA,1,1
1358,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial47_inner-outer_1_that ten bowl_bowl ten that_ten that bowl_bowl that ten_radio5_ten that_bowl_true_false_true_Outer-Inner-N_N-Inner-Outer_Inner-Outer-N_N-Outer-Inner,test,testTrial47,inner-outer,1,that ten bowl,bowl ten that,ten that bowl,bowl that ten,radio5,bowl,true,false,true,Outer-Inner-N,N-Inner-Outer,Inner-Outer-N,N-Outer-Inner,1,1
1359,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial48_inner_1_eight tie_tie eight_----_----_radio5_eight_tie_false_false_NA_NA_NA_NA_NA,test,testTrial48,inner,1,eight tie,tie eight,----,----,radio5,tie,false,false,NA,NA,NA,NA,NA,1,1
1360,id_Mon Jul 10 2017 16:08:44 GMT+0700 (WIB),male,condition_NumDem,testTrial49_inner-outer_2_pillow that two_that two pillow_pillow two that_two that pillow_radio6_two that_pillow_false_true_true_N-Outer-Inner_Outer-Inner-N_N-Inner-Outer_Inner-Outer-N,test,testTrial49,inner-outer,2,pillow that two,that two pillow,pillow two that,two that pillow,radio6,pillow,false,true,true,N-Outer-Inner,Outer-Inner-N,N-Inner-Outer,Inner-Outer-N,2,1
1391,id_Mon Jun 26 2017 22:31:17 GMT+0700 (SE Asia Standard Time) 7870,female,condition_AdjNum,testTrial0_inner-outer_2_pig round three_three round pig_pig three round_round three pig_radio8_round three_pig_false_true_false_N-Inner-Outer_Outer-Inner-N_N-Outer-Inner_Inner-Outer-N,test,testTrial0,inner-outer,2,pig round three,three round pig,pig three round,round three pig,radio8,pig,false,true,false,N-Inner-Outer,Outer-Inner-N,N-Outer-Inner,Inner-Outer-N,4,0
1392,id_Mon Jun 26 2017 22:31:17 GMT+0700 (SE Asia Standard Time) 7870,female,condition_AdjNum,testTrial1_inner_2_shoe blue_blue shoe_----_----_radio6_blue_shoe_true_false_NA_NA_NA_NA_NA,test,testTrial1,inner,2,shoe blue,blue shoe,----,----,radio6,shoe,true,false,NA,NA,NA,NA,NA,2,1
1393,id_Mon Jun 26 2017 22:31:17 GMT+0700 (SE Asia Standard Time) 7870,female,condition_AdjNum,testTrial2_inner-outer_2_key seven striped_seven striped key_striped seven key_key striped seven_radio7_striped seven_key_false_true_true_N-Outer-Inner_Outer-Inner-N_Inner-Outer-N_N-Inner-Outer,test,testTrial2,inner-outer,2,key seven striped,seven striped key,striped seven key,key striped seven,radio7,key,false,true,true,N-Outer-Inner,Outer-Inner-N,Inner-Outer-N,N-Inner-Outer,3,0
1394,id_Mon Jun 26 2017 22:31:17 GMT+0700 (SE Asia Standard Time) 7870,female,condition_AdjNum,testTrial3_inner_2_table soft_soft table_----_----_radio5_soft_table_false_true_NA_NA_NA_NA_NA,test,testTrial3,inner,2,table soft,soft table,----,----,radio5,table,false,true,NA,NA,NA,NA,NA,1,0
1395,id_Mon Jun 26 2017 22:31:17 GMT+0700 (SE Asia Standard Time) 7870,female,condition_AdjNum,testTrial4_inner-outer_3_cherry striped ten_cherry ten striped_ten striped cherry_striped ten cherry_radio8_striped ten_cherry_true_true_false_N-Inner-Outer_N-Outer-Inner_Outer-Inner-N_Inner-Outer-N,test,testTrial4,inner-outer,3,cherry striped ten,cherry ten striped,ten striped cherry,striped ten cherry,radio8,cherry,true,true,false,N-Inner-Outer,N-Outer-Inner,Outer-Inner-N,Inner-Outer-N,4,0
1396,id_Mon Jun 26 2017 22:31:17 GMT+0700 (SE Asia Standard Time) 7870,female,condition_AdjNum,testTrial5_inner_1_striped cow_cow striped_----_----_radio6_striped_cow_true_true_NA_NA_NA_NA_NA,test,testTrial5,inner,1,striped cow,cow striped,----,----,radio6,cow,true,true,NA,NA,NA,NA,NA,2,0
1397,id_Mon Jun 26 2017 22:31:17 GMT+0700 (SE Asia Standard Time) 7870,female,condition_AdjNum,testTrial6_inner-outer_1_four orange table_orange four table_table four orange_table orange four_radio6_orange four_table_false_false_true_Outer-Inner-N_Inner-Outer-N_N-Outer-Inner_N-Inner-Outer,test,testTrial6,inner-outer,1,four orange table,orange four table,table four orange,table orange four,radio6,table,false,false,true,Outer-Inner-N,Inner-Outer-N,N-Outer-Inner,N-Inner-Outer,2,0
