ID,sex,condition,trials,phase,trial,type,correctChoice,choice1,choice2,choice3,choice4,response,mod,oldNoun,oldMod1,oldMod2,choiceType1,choiceType2,choiceType3,choiceType4,choice,binaryCorrect
309,id_Fri Apr 21 2017 10:49:51 GMT+0700 (SE Asia Standard Time),female,condition_NumDem,testTrial38_inner-outer_3_dart this nine_nine this dart_this nine dart_dart nine this_radio7_nine this_dart_false_true_true_N-Outer-Inner_Inner-Outer-N_Outer-Inner-N_N-Inner-Outer,test,testTrial38,inner-outer,3,dart this nine,nine this dart,this nine dart,dart nine this,radio7,dart,false,true,true,N-Outer-Inner,Inner-Outer-N,Outer-Inner-N,N-Inner-Outer,3,1
310,id_Fri Apr 21 2017 10:49:51 GMT+0700 (SE Asia Standard Time),female,condition_NumDem,testTrial39_outer_1_that dart_dart that_----_----_radio5_that_dart_false_true_NA_NA_NA_NA_NA,test,testTrial39,outer,1,that dart,dart that,----,----,radio5,dart,false,true,NA,NA,NA,NA,NA,1,1
311,id_Fri Apr 21 2017 10:49:51 GMT+0700 (SE Asia Standard Time),female,condition_NumDem,testTrial40_inner-outer_3_couch that eight_eight that couch_that eight couch_couch eight that_radio7_eight that_couch_false_false_true_N-Outer-Inner_Inner-Outer-N_Outer-Inner-N_N-Inner-Outer,test,testTrial40,inner-outer,3,couch that eight,eight that couch,that eight couch,couch eight that,radio7,couch,false,false,true,N-Outer-Inner,Inner-Outer-N,Outer-Inner-N,N-Inner-Outer,3,1
312,id_Fri Apr 21 2017 10:49:51 GMT+0700 (SE Asia Standard Time),female,condition_NumDem,testTrial41_inner-outer_4_two those pineapple_pineapple those two_pineapple two those_those two pineapple_radio8_two those_pineapple_true_false_true_Inner-Outer-N_N-Outer-Inner_N-Inner-Outer_Outer-Inner-N,test,testTrial41,inner-outer,4,two those pineapple,pineapple those two,pineapple two those,those two pineapple,radio8,pineapple,true,false,true,Inner-Outer-N,N-Outer-Inner,N-Inner-Outer,Outer-Inner-N,4,1
313,id_Fri Apr 21 2017 10:49:51 GMT+0700 (SE Asia Standard Time),female,condition_NumDem,testTrial42_inner-outer_3_pitcher five this_pitcher this five_this five pitcher_five this pitcher_radio7_five this_pitcher_false_true_true_N-Inner-Outer_N-Outer-Inner_Outer-Inner-N_Inner-Outer-N,test,testTrial42,inner-outer,3,pitcher five this,pitcher this five,this five pitcher,five this pitcher,radio7,pitcher,false,true,true,N-Inner-Outer,N-Outer-Inner,Outer-Inner-N,Inner-Outer-N,3,1
314,id_Fri Apr 21 2017 10:49:51 GMT+0700 (SE Asia Standard Time),female,condition_NumDem,testTrial43_inner_2_banana two_two banana_----_----_radio6_two_banana_false_false_NA_NA_NA_NA_NA,test,testTrial43,inner,2,banana two,two banana,----,----,radio6,banana,false,false,NA,NA,NA,NA,NA,2,1
315,id_Fri Apr 21 2017 10:49:51 GMT+0700 (SE Asia Standard Time),female,condition_NumDem,testTrial44_outer_1_these bowl_bowl these_----_----_radio5_these_bowl_true_true_NA_NA_NA_NA_NA,test,testTrial44,outer,1,these bowl,bowl these,----,----,radio5,bowl,true,true,NA,NA,NA,NA,NA,1,1
316,id_Fri Apr 21 2017 10:49:51 GMT+0700 (SE Asia Standard Time),female,condition_NumDem,testTrial45_inner-outer_3_three these spatula_spatula three these_these three spatula_spatula these three_radio7_three these_spatula_false_false_true_Inner-Outer-N_N-Inner-Outer_Outer-Inner-N_N-Outer-Inner,test,testTrial45,inner-outer,3,three these spatula,spatula three these,these three spatula,spatula these three,radio7,spatula,false,false,true,Inner-Outer-N,N-Inner-Outer,Outer-Inner-N,N-Outer-Inner,3,1
317,id_Fri Apr 21 2017 10:49:51 GMT+0700 (SE Asia Standard Time),female,condition_NumDem,testTrial46_outer_1_these pineapple_pineapple these_----_----_radio5_these_pineapple_true_true_NA_NA_NA_NA_NA,test,testTrial46,outer,1,these pineapple,pineapple these,----,----,radio5,pineapple,true,true,NA,NA,NA,NA,NA,1,1
318,id_Fri Apr 21 2017 10:49:51 GMT+0700 (SE Asia Standard Time),female,condition_NumDem,testTrial47_inner-outer_2_banana that four_that four banana_banana four that_four that banana_radio6_four that_banana_false_false_true_N-Outer-Inner_Outer-Inner-N_N-Inner-Outer_Inner-Outer-N,test,testTrial47,inner-outer,2,banana that four,that four banana,banana four that,four that banana,radio6,banana,false,false,true,N-Outer-Inner,Outer-Inner-N,N-Inner-Outer,Inner-Outer-N,2,1
319,id_Fri Apr 21 2017 10:49:51 GMT+0700 (SE Asia Standard Time),female,condition_NumDem,testTrial48_inner-outer_4_seven these chair_chair seven these_chair these seven_these seven chair_radio8_seven these_chair_true_true_true_Inner-Outer-N_N-Inner-Outer_N-Outer-Inner_Outer-Inner-N,test,testTrial48,inner-outer,4,seven these chair,chair seven these,chair these seven,these seven chair,radio8,chair,true,true,true,Inner-Outer-N,N-Inner-Outer,N-Outer-Inner,Outer-Inner-N,4,1
320,id_Fri Apr 21 2017 10:49:51 GMT+0700 (SE Asia Standard Time),female,condition_NumDem,testTrial49_inner-outer_1_this three bowl_bowl this three_three this bowl_bowl three this_radio5_three this_bowl_true_false_true_Outer-Inner-N_N-Outer-Inner_Inner-Outer-N_N-Inner-Outer,test,testTrial49,inner-outer,1,this three bowl,bowl this three,three this bowl,bowl three this,radio5,bowl,true,false,true,Outer-Inner-N,N-Outer-Inner,Inner-Outer-N,N-Inner-Outer,1,1
351,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial0_inner-outer_2_suitcase those eight_those eight suitcase_suitcase eight those_eight those suitcase_radio6_eight those_suitcase_true_true_true_N-Outer-Inner_Outer-Inner-N_N-Inner-Outer_Inner-Outer-N,test,testTrial0,inner-outer,2,suitcase those eight,those eight suitcase,suitcase eight those,eight those suitcase,radio6,suitcase,true,true,true,N-Outer-Inner,Outer-Inner-N,N-Inner-Outer,Inner-Outer-N,2,1
352,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial1_outer_2_spatula these_these spatula_----_----_radio6_these_spatula_true_true_NA_NA_NA_NA_NA,test,testTrial1,outer,2,spatula these,these spatula,----,----,radio6,spatula,true,true,NA,NA,NA,NA,NA,2,1
353,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial2_inner-outer_1_this four duck_duck this four_duck four this_four this duck_radio8_four this_duck_true_false_true_Outer-Inner-N_N-Outer-Inner_N-Inner-Outer_Inner-Outer-N,test,testTrial2,inner-outer,1,this four duck,duck this four,duck four this,four this duck,radio8,duck,true,false,true,Outer-Inner-N,N-Outer-Inner,N-Inner-Outer,Inner-Outer-N,4,0
354,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial3_inner_2_pear three_three pear_----_----_radio6_three_pear_true_false_NA_NA_NA_NA_NA,test,testTrial3,inner,2,pear three,three pear,----,----,radio6,pear,true,false,NA,NA,NA,NA,NA,2,1
355,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial4_inner-outer_4_box four that_four that box_box that four_that four box_radio6_four that_box_false_false_true_N-Inner-Outer_Inner-Outer-N_N-Outer-Inner_Outer-Inner-N,test,testTrial4,inner-outer,4,box four that,four that box,box that four,that four box,radio6,box,false,false,true,N-Inner-Outer,Inner-Outer-N,N-Outer-Inner,Outer-Inner-N,2,0
356,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial5_inner_1_four lamp_lamp four_----_----_radio5_four_lamp_true_false_NA_NA_NA_NA_NA,test,testTrial5,inner,1,four lamp,lamp four,----,----,radio5,lamp,true,false,NA,NA,NA,NA,NA,1,1
357,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial6_outer_2_cherry those_those cherry_----_----_radio6_those_cherry_false_true_NA_NA_NA_NA_NA,test,testTrial6,outer,2,cherry those,those cherry,----,----,radio6,cherry,false,true,NA,NA,NA,NA,NA,2,1
358,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial7_inner-outer_4_tray nine this_tray this nine_nine this tray_this nine tray_radio7_nine this_tray_false_true_true_N-Inner-Outer_N-Outer-Inner_Inner-Outer-N_Outer-Inner-N,test,testTrial7,inner-outer,4,tray nine this,tray this nine,nine this tray,this nine tray,radio7,tray,false,true,true,N-Inner-Outer,N-Outer-Inner,Inner-Outer-N,Outer-Inner-N,3,0
359,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial8_outer_2_duck that_that duck_----_----_radio6_that_duck_true_true_NA_NA_NA_NA_NA,test,testTrial8,outer,2,duck that,that duck,----,----,radio6,duck,true,true,NA,NA,NA,NA,NA,2,1
360,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial9_inner-outer_1_this six vase_vase this six_vase six this_six this vase_radio6_six this_vase_true_false_true_Outer-Inner-N_N-Outer-Inner_N-Inner-Outer_Inner-Outer-N,test,testTrial9,inner-outer,1,this six vase,vase this six,vase six this,six this vase,radio6,vase,true,false,true,Outer-Inner-N,N-Outer-Inner,N-Inner-Outer,Inner-Outer-N,2,0
361,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial10_inner-outer_3_handbag those one_one those handbag_those one handbag_handbag one those_radio6_one those_handbag_false_true_true_N-Outer-Inner_Inner-Outer-N_Outer-Inner-N_N-Inner-Outer,test,testTrial10,inner-outer,3,handbag those one,one those handbag,those one handbag,handbag one those,radio6,handbag,false,true,true,N-Outer-Inner,Inner-Outer-N,Outer-Inner-N,N-Inner-Outer,2,0
362,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial11_inner-outer_4_eight these chair_chair eight these_chair these eight_these eight chair_radio8_eight these_chair_true_true_true_Inner-Outer-N_N-Inner-Outer_N-Outer-Inner_Outer-Inner-N,test,testTrial11,inner-outer,4,eight these chair,chair eight these,chair these eight,these eight chair,radio8,chair,true,true,true,Inner-Outer-N,N-Inner-Outer,N-Outer-Inner,Outer-Inner-N,4,1
363,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial12_outer_1_that shirt_shirt that_----_----_radio5_that_shirt_true_true_NA_NA_NA_NA_NA,test,testTrial12,outer,1,that shirt,shirt that,----,----,radio5,shirt,true,true,NA,NA,NA,NA,NA,1,1
364,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial13_outer_1_these couch_couch these_----_----_radio5_these_couch_false_true_NA_NA_NA_NA_NA,test,testTrial13,outer,1,these couch,couch these,----,----,radio5,couch,false,true,NA,NA,NA,NA,NA,1,1
365,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial14_inner-outer_4_shovel five those_shovel those five_five those shovel_those five shovel_radio8_five those_shovel_true_false_true_N-Inner-Outer_N-Outer-Inner_Inner-Outer-N_Outer-Inner-N,test,testTrial14,inner-outer,4,shovel five those,shovel those five,five those shovel,those five shovel,radio8,shovel,true,false,true,N-Inner-Outer,N-Outer-Inner,Inner-Outer-N,Outer-Inner-N,4,1
366,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial15_inner_2_pillow six_six pillow_----_----_radio6_six_pillow_false_false_NA_NA_NA_NA_NA,test,testTrial15,inner,2,pillow six,six pillow,----,----,radio6,pillow,false,false,NA,NA,NA,NA,NA,2,1
367,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial16_inner-outer_2_cherry three these_these three cherry_three these cherry_cherry these three_radio6_three these_cherry_false_false_true_N-Inner-Outer_Outer-Inner-N_Inner-Outer-N_N-Outer-Inner,test,testTrial16,inner-outer,2,cherry three these,these three cherry,three these cherry,cherry these three,radio6,cherry,false,false,true,N-Inner-Outer,Outer-Inner-N,Inner-Outer-N,N-Outer-Inner,2,1
368,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial17_inner-outer_3_five this dart_dart this five_this five dart_dart five this_radio7_five this_dart_true_false_true_Inner-Outer-N_N-Outer-Inner_Outer-Inner-N_N-Inner-Outer,test,testTrial17,inner-outer,3,five this dart,dart this five,this five dart,dart five this,radio7,dart,true,false,true,Inner-Outer-N,N-Outer-Inner,Outer-Inner-N,N-Inner-Outer,3,1
369,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial18_inner-outer_4_spatula that eight_eight that spatula_spatula eight that_that eight spatula_radio8_eight that_spatula_true_true_true_N-Outer-Inner_Inner-Outer-N_N-Inner-Outer_Outer-Inner-N,test,testTrial18,inner-outer,4,spatula that eight,eight that spatula,spatula eight that,that eight spatula,radio8,spatula,true,true,true,N-Outer-Inner,Inner-Outer-N,N-Inner-Outer,Outer-Inner-N,4,1
370,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial19_inner_1_seven chair_chair seven_----_----_radio5_seven_chair_true_false_NA_NA_NA_NA_NA,test,testTrial19,inner,1,seven chair,chair seven,----,----,radio5,chair,true,false,NA,NA,NA,NA,NA,1,1
371,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial20_inner_1_ten pitcher_pitcher ten_----_----_radio5_ten_pitcher_true_true_NA_NA_NA_NA_NA,test,testTrial20,inner,1,ten pitcher,pitcher ten,----,----,radio5,pitcher,true,true,NA,NA,NA,NA,NA,1,1
372,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial21_inner-outer_3_bowl this two_bowl two this_this two bowl_two this bowl_radio7_two this_bowl_false_true_true_N-Outer-Inner_N-Inner-Outer_Outer-Inner-N_Inner-Outer-N,test,testTrial21,inner-outer,3,bowl this two,bowl two this,this two bowl,two this bowl,radio7,bowl,false,true,true,N-Outer-Inner,N-Inner-Outer,Outer-Inner-N,Inner-Outer-N,3,1
373,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial22_outer_2_cow these_these cow_----_----_radio6_these_cow_true_true_NA_NA_NA_NA_NA,test,testTrial22,outer,2,cow these,these cow,----,----,radio6,cow,true,true,NA,NA,NA,NA,NA,2,1
374,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial23_inner-outer_2_lamp this one_this one lamp_one this lamp_lamp one this_radio6_one this_lamp_true_true_true_N-Outer-Inner_Outer-Inner-N_Inner-Outer-N_N-Inner-Outer,test,testTrial23,inner-outer,2,lamp this one,this one lamp,one this lamp,lamp one this,radio6,lamp,true,true,true,N-Outer-Inner,Outer-Inner-N,Inner-Outer-N,N-Inner-Outer,2,1
375,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial24_outer_2_car this_this car_----_----_radio6_this_car_true_true_NA_NA_NA_NA_NA,test,testTrial24,outer,2,car this,this car,----,----,radio6,car,true,true,NA,NA,NA,NA,NA,2,1
376,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial25_inner-outer_1_these one leaf_one these leaf_leaf these one_leaf one these_radio5_one these_leaf_false_true_true_Outer-Inner-N_Inner-Outer-N_N-Outer-Inner_N-Inner-Outer,test,testTrial25,inner-outer,1,these one leaf,one these leaf,leaf these one,leaf one these,radio5,leaf,false,true,true,Outer-Inner-N,Inner-Outer-N,N-Outer-Inner,N-Inner-Outer,1,1
377,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial26_outer_2_dart those_those dart_----_----_radio6_those_dart_true_true_NA_NA_NA_NA_NA,test,testTrial26,outer,2,dart those,those dart,----,----,radio6,dart,true,true,NA,NA,NA,NA,NA,2,1
378,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial27_inner_2_horse nine_nine horse_----_----_radio6_nine_horse_false_true_NA_NA_NA_NA_NA,test,testTrial27,inner,2,horse nine,nine horse,----,----,radio6,horse,false,true,NA,NA,NA,NA,NA,2,1
379,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial28_inner-outer_3_scarf three this_scarf this three_this three scarf_three this scarf_radio7_three this_scarf_true_false_true_N-Inner-Outer_N-Outer-Inner_Outer-Inner-N_Inner-Outer-N,test,testTrial28,inner-outer,3,scarf three this,scarf this three,this three scarf,three this scarf,radio7,scarf,true,false,true,N-Inner-Outer,N-Outer-Inner,Outer-Inner-N,Inner-Outer-N,3,1
380,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial29_inner_2_handbag one_one handbag_----_----_radio6_one_handbag_false_true_NA_NA_NA_NA_NA,test,testTrial29,inner,2,handbag one,one handbag,----,----,radio6,handbag,false,true,NA,NA,NA,NA,NA,2,1
381,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial30_inner-outer_1_that nine ribbon_ribbon that nine_ribbon nine that_nine that ribbon_radio5_nine that_ribbon_true_true_true_Outer-Inner-N_N-Outer-Inner_N-Inner-Outer_Inner-Outer-N,test,testTrial30,inner-outer,1,that nine ribbon,ribbon that nine,ribbon nine that,nine that ribbon,radio5,ribbon,true,true,true,Outer-Inner-N,N-Outer-Inner,N-Inner-Outer,Inner-Outer-N,1,1
382,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial31_outer_1_this leaf_leaf this_----_----_radio5_this_leaf_false_true_NA_NA_NA_NA_NA,test,testTrial31,outer,1,this leaf,leaf this,----,----,radio5,leaf,false,true,NA,NA,NA,NA,NA,1,1
383,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial32_inner-outer_2_pineapple that seven_that seven pineapple_seven that pineapple_pineapple seven that_radio6_seven that_pineapple_true_false_true_N-Outer-Inner_Outer-Inner-N_Inner-Outer-N_N-Inner-Outer,test,testTrial32,inner-outer,2,pineapple that seven,that seven pineapple,seven that pineapple,pineapple seven that,radio6,pineapple,true,false,true,N-Outer-Inner,Outer-Inner-N,Inner-Outer-N,N-Inner-Outer,2,1
384,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial33_inner_1_five bowl_bowl five_----_----_radio5_five_bowl_false_false_NA_NA_NA_NA_NA,test,testTrial33,inner,1,five bowl,bowl five,----,----,radio5,bowl,false,false,NA,NA,NA,NA,NA,1,1
385,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial34_inner-outer_2_key seven those_those seven key_key those seven_seven those key_radio6_seven those_key_true_false_true_N-Inner-Outer_Outer-Inner-N_N-Outer-Inner_Inner-Outer-N,test,testTrial34,inner-outer,2,key seven those,those seven key,key those seven,seven those key,radio6,key,true,false,true,N-Inner-Outer,Outer-Inner-N,N-Outer-Inner,Inner-Outer-N,2,1
386,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial35_inner-outer_3_hat those six_hat six those_those six hat_six those hat_radio7_six those_hat_true_false_true_N-Outer-Inner_N-Inner-Outer_Outer-Inner-N_Inner-Outer-N,test,testTrial35,inner-outer,3,hat those six,hat six those,those six hat,six those hat,radio7,hat,true,false,true,N-Outer-Inner,N-Inner-Outer,Outer-Inner-N,Inner-Outer-N,3,1
387,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial36_inner-outer_1_these two shoe_shoe two these_shoe these two_two these shoe_radio5_two these_shoe_true_true_true_Outer-Inner-N_N-Inner-Outer_N-Outer-Inner_Inner-Outer-N,test,testTrial36,inner-outer,1,these two shoe,shoe two these,shoe these two,two these shoe,radio5,shoe,true,true,true,Outer-Inner-N,N-Inner-Outer,N-Outer-Inner,Inner-Outer-N,1,1
388,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial37_inner-outer_4_nine those couch_couch those nine_couch nine those_those nine couch_radio8_nine those_couch_false_true_true_Inner-Outer-N_N-Outer-Inner_N-Inner-Outer_Outer-Inner-N,test,testTrial37,inner-outer,4,nine those couch,couch those nine,couch nine those,those nine couch,radio8,couch,false,true,true,Inner-Outer-N,N-Outer-Inner,N-Inner-Outer,Outer-Inner-N,4,1
389,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial38_inner-outer_4_nine these pear_pear these nine_pear nine these_these nine pear_radio8_nine these_pear_true_true_true_Inner-Outer-N_N-Outer-Inner_N-Inner-Outer_Outer-Inner-N,test,testTrial38,inner-outer,4,nine these pear,pear these nine,pear nine these,these nine pear,radio8,pear,true,true,true,Inner-Outer-N,N-Outer-Inner,N-Inner-Outer,Outer-Inner-N,4,1
390,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial39_inner_1_eight banana_banana eight_----_----_radio5_eight_banana_false_true_NA_NA_NA_NA_NA,test,testTrial39,inner,1,eight banana,banana eight,----,----,radio5,banana,false,true,NA,NA,NA,NA,NA,1,1
391,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial40_inner-outer_3_banana four these_banana these four_these four banana_four these banana_radio5_four these_banana_false_false_true_N-Inner-Outer_N-Outer-Inner_Outer-Inner-N_Inner-Outer-N,test,testTrial40,inner-outer,3,banana four these,banana these four,these four banana,four these banana,radio5,banana,false,false,true,N-Inner-Outer,N-Outer-Inner,Outer-Inner-N,Inner-Outer-N,1,0
392,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial41_inner-outer_3_car that five_car five that_that five car_five that car_radio7_five that_car_true_false_true_N-Outer-Inner_N-Inner-Outer_Outer-Inner-N_Inner-Outer-N,test,testTrial41,inner-outer,3,car that five,car five that,that five car,five that car,radio7,car,true,false,true,N-Outer-Inner,N-Inner-Outer,Outer-Inner-N,Inner-Outer-N,3,1
393,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial42_outer_1_those tray_tray those_----_----_radio5_those_tray_false_true_NA_NA_NA_NA_NA,test,testTrial42,outer,1,those tray,tray those,----,----,radio5,tray,false,true,NA,NA,NA,NA,NA,1,1
394,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial43_inner-outer_1_those ten pig_ten those pig_pig those ten_pig ten those_radio5_ten those_pig_true_true_true_Outer-Inner-N_Inner-Outer-N_N-Outer-Inner_N-Inner-Outer,test,testTrial43,inner-outer,1,those ten pig,ten those pig,pig those ten,pig ten those,radio5,pig,true,true,true,Outer-Inner-N,Inner-Outer-N,N-Outer-Inner,N-Inner-Outer,1,1
395,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial44_inner-outer_1_those four horse_horse four those_horse those four_four those horse_radio5_four those_horse_false_false_true_Outer-Inner-N_N-Inner-Outer_N-Outer-Inner_Inner-Outer-N,test,testTrial44,inner-outer,1,those four horse,horse four those,horse those four,four those horse,radio5,horse,false,false,true,Outer-Inner-N,N-Inner-Outer,N-Outer-Inner,Inner-Outer-N,1,1
396,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial45_inner-outer_1_that one pillow_one that pillow_pillow one that_pillow that one_radio5_one that_pillow_false_true_true_Outer-Inner-N_Inner-Outer-N_N-Inner-Outer_N-Outer-Inner,test,testTrial45,inner-outer,1,that one pillow,one that pillow,pillow one that,pillow that one,radio5,pillow,false,true,true,Outer-Inner-N,Inner-Outer-N,N-Inner-Outer,N-Outer-Inner,1,1
397,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial46_inner_1_two pineapple_pineapple two_----_----_radio5_two_pineapple_true_true_NA_NA_NA_NA_NA,test,testTrial46,inner,1,two pineapple,pineapple two,----,----,radio5,pineapple,true,true,NA,NA,NA,NA,NA,1,1
398,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial47_inner-outer_2_eight this cow_this eight cow_cow this eight_cow eight this_radio6_eight this_cow_true_true_true_Inner-Outer-N_Outer-Inner-N_N-Outer-Inner_N-Inner-Outer,test,testTrial47,inner-outer,2,eight this cow,this eight cow,cow this eight,cow eight this,radio6,cow,true,true,true,Inner-Outer-N,Outer-Inner-N,N-Outer-Inner,N-Inner-Outer,2,1
399,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial48_inner-outer_2_ten this shirt_this ten shirt_shirt this ten_shirt ten this_radio6_ten this_shirt_true_true_true_Inner-Outer-N_Outer-Inner-N_N-Outer-Inner_N-Inner-Outer,test,testTrial48,inner-outer,2,ten this shirt,this ten shirt,shirt this ten,shirt ten this,radio6,shirt,true,true,true,Inner-Outer-N,Outer-Inner-N,N-Outer-Inner,N-Inner-Outer,2,1
400,id_Fri Apr 21 2017 10:51:28 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial49_inner-outer_4_pitcher those two_two those pitcher_pitcher two those_those two pitcher_radio8_two those_pitcher_true_true_true_N-Outer-Inner_Inner-Outer-N_N-Inner-Outer_Outer-Inner-N,test,testTrial49,inner-outer,4,pitcher those two,two those pitcher,pitcher two those,those two pitcher,radio8,pitcher,true,true,true,N-Outer-Inner,Inner-Outer-N,N-Inner-Outer,Outer-Inner-N,4,1
431,id_Fri Apr 21 2017 11:02:42 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial0_outer_2_suitcase these_these suitcase_----_----_radio6_these_suitcase_true_true_NA_NA_NA_NA_NA,test,testTrial0,outer,2,suitcase these,these suitcase,----,----,radio6,suitcase,true,true,NA,NA,NA,NA,NA,2,1
432,id_Fri Apr 21 2017 11:02:42 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial1_outer_2_vase that_that vase_----_----_radio6_that_vase_true_true_NA_NA_NA_NA_NA,test,testTrial1,outer,2,vase that,that vase,----,----,radio6,vase,true,true,NA,NA,NA,NA,NA,2,1
433,id_Fri Apr 21 2017 11:02:42 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial2_inner_2_tray three_three tray_----_----_radio6_three_tray_false_true_NA_NA_NA_NA_NA,test,testTrial2,inner,2,tray three,three tray,----,----,radio6,tray,false,true,NA,NA,NA,NA,NA,2,1
434,id_Fri Apr 21 2017 11:02:42 GMT+0700 (SE Asia Standard Time),male,condition_NumDem,testTrial3_inner-outer_4_banana ten these_ten these banana_banana these ten_these ten banana_radio8_ten these_banana_true_true_true_N-Inner-Outer_Inner-Outer-N_N-Outer-Inner_Outer-Inner-N,test,testTrial3,inner-outer,4,banana ten these,ten these banana,banana these ten,these ten banana,radio8,banana,true,true,true,N-Inner-Outer,Inner-Outer-N,N-Outer-Inner,Outer-Inner-N,4,1
